********Budgeting Approval ************7/23/2023 12:07:13 AM

********Budgeting Approval ************7/23/2023 12:07:32 AM

************* Budgeting AutoMail **************

Error - SHApprove - Single Submit : NTID - MAE9COB, ErrorMsg : Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding., At - 7/23/2023 12:10:26 AM
Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:41 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:41 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:41 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:41 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:41 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:41 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:42 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:42 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:42 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:42 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:42 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:42 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:42 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:42 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:43 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:43 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:43 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:43 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:43 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:43 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:43 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:43 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:43 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:44 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:44 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:44 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:44 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:44 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:44 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:44 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:44 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:45 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:45 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:45 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:45 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:45 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:45 AM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : Input string was not in a correct format., At - 7/23/2023 12:26:45 AM

*********** Budgeting VKM  *********7/23/2023 12:27:39 AM

*********** Budgeting VKM  *********7/23/2023 12:31:36 AM

*********** Budgeting VKM  *********7/23/2023 12:37:35 AM

*********** Budgeting VKM  *********7/23/2023 12:54:31 AM

*********** Budgeting VKM  *********7/23/2023 12:54:55 AM

*********** Budgeting VKM  *********7/23/2023 8:32:36 AM

Error - Curr Conv : NTID - MAE9COB, ErrorMsg : System.Data.Entity.Core.EntityException: The underlying provider failed on Open. ---> System.InvalidOperationException: Timeout expired.  The timeout period elapsed prior to obtaining a connection from the pool.  This may have occurred because all pooled connections were in use and max pool size was reached.
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.SqlClient.SqlConnection.TryOpenInner(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.TryOpen(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.Open()
   at System.Data.Entity.Infrastructure.Interception.InternalDispatcher`1.Dispatch[TTarget,TInterceptionContext](TTarget target, Action`2 operation, TInterceptionContext interceptionContext, Action`3 executing, Action`3 executed)
   at System.Data.Entity.Infrastructure.Interception.DbConnectionDispatcher.Open(DbConnection connection, DbInterceptionContext interceptionContext)
   at System.Data.Entity.SqlServer.DefaultSqlExecutionStrategy.<>c__DisplayClass2_0.<Execute>b__0()
   at System.Data.Entity.SqlServer.DefaultSqlExecutionStrategy.Execute[TResult](Func`1 operation)
   at System.Data.Entity.Core.EntityClient.EntityConnection.Open()
   --- End of inner exception stack trace ---
   at System.Data.Entity.Core.EntityClient.EntityConnection.Open()
   at System.Data.Entity.Core.Objects.ObjectContext.EnsureConnection(Boolean shouldMonitorTransactions)
   at System.Data.Entity.Core.Objects.ObjectContext.ExecuteInTransaction[T](Func`1 func, IDbExecutionStrategy executionStrategy, Boolean startLocalTransaction, Boolean releaseConnectionOnSuccess)
   at System.Data.Entity.Core.Objects.ObjectQuery`1.<>c__DisplayClass41_0.<GetResults>b__0()
   at System.Data.Entity.SqlServer.DefaultSqlExecutionStrategy.Execute[TResult](Func`1 operation)
   at System.Data.Entity.Core.Objects.ObjectQuery`1.GetResults(Nullable`1 forMergeOption)
   at System.Data.Entity.Core.Objects.ObjectQuery`1.<System.Collections.Generic.IEnumerable<T>.GetEnumerator>b__31_0()
   at System.Data.Entity.Internal.LazyEnumerator`1.MoveNext()
   at System.Collections.Generic.List`1..ctor(IEnumerable`1 collection)
   at System.Linq.Enumerable.ToList[TSource](IEnumerable`1 source)
   at LC_Reports_V1.Controllers.BudgetingVKMController.CurrencyConversion() in C:\MAE9COB\Work\SmartLab_UAT\Master\SmartLab_SourceCode\SmartLab\Controllers\BudgetingVKMController.cs:line 7591, At - 7/23/2023 8:36:01 AM

*********** Budgeting VKM  *********7/23/2023 8:59:44 AM

*********** Budgeting VKM  *********7/23/2023 9:37:28 AM

*********** Budgeting VKM  *********7/23/2023 10:34:40 AM

*********** Budgeting VKM  *********7/23/2023 10:35:58 AM

************** Budgeting Request ************ 7/23/2023 5:15:45 PM

************* Budgeting AutoMail **************

********Budgeting Approval ************7/23/2023 5:18:46 PM

*********** Budgeting VKM  *********7/23/2023 5:41:17 PM

************* Budgeting AutoMail **************

************* Budgeting AutoMail **************

************* Budgeting AutoMail **************

************* Budgeting AutoMail **************

************* Budgeting AutoMail **************

************* Budgeting AutoMail **************

************* Budgeting AutoMail **************

*********** Budgeting VKM  *********7/23/2023 5:53:39 PM

*********** Budgeting VKM  *********7/23/2023 6:00:50 PM

Error - GetData1 : NTID - MAE9COB, ErrorMsg : System.Data.SqlClient.SqlException (0x80131904): The client was unable to establish a connection because of an error during connection initialization process before login. Possible causes include the following:  the client tried to connect to an unsupported version of SQL Server; the server was too busy to accept new connections; or there was a resource limitation (insufficient memory or maximum allowed connections) on the server. (provider: TCP Provider, error: 0 - An existing connection was forcibly closed by the remote host.) ---> System.ComponentModel.Win32Exception (0x80004005): An existing connection was forcibly closed by the remote host
   at System.Data.SqlClient.SqlInternalConnectionTds..ctor(DbConnectionPoolIdentity identity, SqlConnectionString connectionOptions, SqlCredential credential, Object providerInfo, String newPassword, SecureString newSecurePassword, Boolean redirectedUserInstance, SqlConnectionString userConnectionOptions, SessionData reconnectSessionData, DbConnectionPool pool, String accessToken, Boolean applyTransientFaultHandling, SqlAuthenticationProviderManager sqlAuthProviderManager)
   at System.Data.SqlClient.SqlConnectionFactory.CreateConnection(DbConnectionOptions options, DbConnectionPoolKey poolKey, Object poolGroupProviderInfo, DbConnectionPool pool, DbConnection owningConnection, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionFactory.CreatePooledConnection(DbConnectionPool pool, DbConnection owningObject, DbConnectionOptions options, DbConnectionPoolKey poolKey, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionPool.CreateObject(DbConnection owningObject, DbConnectionOptions userOptions, DbConnectionInternal oldConnection)
   at System.Data.ProviderBase.DbConnectionPool.UserCreateRequest(DbConnection owningObject, DbConnectionOptions userOptions, DbConnectionInternal oldConnection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, UInt32 waitForMultipleObjectsTimeout, Boolean allowCreate, Boolean onlyOneCheckConnection, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.SqlClient.SqlConnection.TryOpenInner(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.TryOpen(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.Open()
   at LC_Reports_V1.Controllers.BudgetingVKMController.OpenConnection() in C:\MAE9COB\Work\SmartLab_UAT\Master\SmartLab_SourceCode\SmartLab\Controllers\BudgetingVKMController.cs:line 38
   at LC_Reports_V1.Controllers.BudgetingVKMController.GetData1(String year) in C:\MAE9COB\Work\SmartLab_UAT\Master\SmartLab_SourceCode\SmartLab\Controllers\BudgetingVKMController.cs:line 6442
ClientConnectionId:d2c4eac5-2083-437b-8cd8-0fa9bd16c5f5
Error Number:10054,State:0,Class:20, At - 7/23/2023 6:07:16 PM

Error - InitValues : NTID - MAE9COB, ErrorMsg : System.Data.SqlClient.SqlException (0x80131904): The client was unable to establish a connection because of an error during connection initialization process before login. Possible causes include the following:  the client tried to connect to an unsupported version of SQL Server; the server was too busy to accept new connections; or there was a resource limitation (insufficient memory or maximum allowed connections) on the server. (provider: TCP Provider, error: 0 - An existing connection was forcibly closed by the remote host.) ---> System.ComponentModel.Win32Exception (0x80004005): An existing connection was forcibly closed by the remote host
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, UInt32 waitForMultipleObjectsTimeout, Boolean allowCreate, Boolean onlyOneCheckConnection, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.SqlClient.SqlConnection.TryOpenInner(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.TryOpen(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.Open()
   at LC_Reports_V1.Controllers.BudgetingVKMController.OpenConnection() in C:\MAE9COB\Work\SmartLab_UAT\Master\SmartLab_SourceCode\SmartLab\Controllers\BudgetingVKMController.cs:line 38
   at LC_Reports_V1.Controllers.BudgetingVKMController.InitRowValues() in C:\MAE9COB\Work\SmartLab_UAT\Master\SmartLab_SourceCode\SmartLab\Controllers\BudgetingVKMController.cs:line 7005
ClientConnectionId:d2c4eac5-2083-437b-8cd8-0fa9bd16c5f5
Error Number:10054,State:0,Class:20, At - 7/23/2023 6:07:18 PM

*********** Budgeting VKM  *********7/23/2023 6:10:40 PM

*********** Budgeting VKM  *********7/23/2023 6:27:08 PM

************** Budgeting Request ************ 7/23/2023 6:36:16 PM

************* Budgeting AutoMail **************

********Budgeting Approval ************7/23/2023 6:39:51 PM

************* Budgeting AutoMail **************

*********** Budgeting VKM  *********7/23/2023 6:41:50 PM

*********** Budgeting VKM  *********7/23/2023 6:50:08 PM

********Budgeting Approval ************7/23/2023 6:52:53 PM

************* Budgeting AutoMail **************

*********** Budgeting VKM  *********7/23/2023 6:55:49 PM

*********** Budgeting VKM  *********7/23/2023 7:17:39 PM

*********** Budgeting VKM  *********7/23/2023 7:20:53 PM

*********** Budgeting VKM  *********7/23/2023 7:30:40 PM

*********** Budgeting VKM  *********7/23/2023 7:36:04 PM

*********** Budgeting VKM  *********7/23/2023 7:40:46 PM

*********** Budgeting VKM  *********7/23/2023 7:49:56 PM

*********** Budgeting VKM  *********7/23/2023 7:51:56 PM

*********** Budgeting VKM  *********7/23/2023 7:59:14 PM

*********** Budgeting VKM  *********7/23/2023 8:24:52 PM

*********** Budgeting VKM  *********7/23/2023 8:29:34 PM

*********** Budgeting VKM  *********7/23/2023 8:33:47 PM

Error - deptSummaryComparison : NTID - MAE9COB, ErrorMsg : System.Data.SqlClient.SqlException (0x80131904): Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding. ---> System.ComponentModel.Win32Exception (0x80004005): The wait operation timed out
   at System.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   at System.Data.SqlClient.TdsParserStateObject.ReadSniError(TdsParserStateObject stateObj, UInt32 error)
   at System.Data.SqlClient.TdsParserStateObject.ReadSniSyncOverAsync()
   at System.Data.SqlClient.TdsParserStateObject.TryReadNetworkPacket()
   at System.Data.SqlClient.TdsParserStateObject.TryPrepareBuffer()
   at System.Data.SqlClient.TdsParserStateObject.TryReadUInt32(UInt32& value)
   at System.Data.SqlClient.TdsParserStateObject.TryReadPlpLength(Boolean returnPlpNullIfNull, UInt64& lengthLeft)
   at System.Data.SqlClient.TdsParser.TryReadPlpUnicodeChars(Char[]& buff, Int32 offst, Int32 len, TdsParserStateObject stateObj, Int32& totalCharsRead)
   at System.Data.SqlClient.TdsParser.TryReadSqlStringValue(SqlBuffer value, Byte type, Int32 length, Encoding encoding, Boolean isPlp, TdsParserStateObject stateObj)
   at System.Data.SqlClient.TdsParser.TryReadSqlValue(SqlBuffer value, SqlMetaDataPriv md, Int32 length, TdsParserStateObject stateObj, SqlCommandColumnEncryptionSetting columnEncryptionOverride, String columnName)
   at System.Data.SqlClient.SqlDataReader.TryReadColumnData()
   at System.Data.SqlClient.SqlDataReader.TryReadColumnInternal(Int32 i, Boolean readHeaderOnly)
   at System.Data.SqlClient.SqlDataReader.TryReadColumn(Int32 i, Boolean setTimeout, Boolean allowPartiallyReadColumn)
   at System.Data.SqlClient.SqlDataReader.GetString(Int32 i)
   at lambda_method(Closure , Shaper )
   at System.Data.Entity.Core.Common.Internal.Materialization.Shaper.HandleEntityAppendOnly[TEntity](Func`2 constructEntityDelegate, EntityKey entityKey, EntitySet entitySet)
   at lambda_method(Closure , Shaper )
   at System.Data.Entity.Core.Common.Internal.Materialization.Coordinator`1.ReadNextElement(Shaper shaper)
   at System.Data.Entity.Core.Common.Internal.Materialization.Shaper`1.SimpleEnumerator.MoveNext()
   at System.Collections.Generic.List`1..ctor(IEnumerable`1 collection)
   at System.Linq.Enumerable.ToList[TSource](IEnumerable`1 source)
   at LC_Reports_V1.Controllers.BudgetingVKMController.DeptSummaryData(Boolean forexcel, String year) in C:\MAE9COB\Work\SmartLab_UAT\Master\SmartLab_SourceCode\SmartLab\Controllers\BudgetingVKMController.cs:line 5178
ClientConnectionId:af3bdf0d-31eb-4d73-8da6-ef603e5ca587
Error Number:-2,State:0,Class:11, At - 7/23/2023 8:36:27 PM

Error - XC_BUSummaryComparison : NTID - MAE9COB, ErrorMsg : System.Data.Entity.Core.EntityCommandExecutionException: An error occurred while reading from the store provider's data reader. See the inner exception for details. ---> System.Data.SqlClient.SqlException: Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding. ---> System.ComponentModel.Win32Exception: The wait operation timed out
   --- End of inner exception stack trace ---
   at System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   at System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   at System.Data.SqlClient.SqlDataReader.TryReadInternal(Boolean setTimeout, Boolean& more)
   at System.Data.SqlClient.SqlDataReader.Read()
   at System.Data.Entity.Core.Common.Internal.Materialization.Shaper`1.StoreRead()
   --- End of inner exception stack trace ---
   at System.Data.Entity.Core.Common.Internal.Materialization.Shaper`1.HandleReaderException(Exception e)
   at System.Data.Entity.Core.Common.Internal.Materialization.Shaper`1.StoreRead()
   at System.Data.Entity.Core.Common.Internal.Materialization.Shaper`1.SimpleEnumerator.MoveNext()
   at System.Collections.Generic.List`1..ctor(IEnumerable`1 collection)
   at System.Linq.Enumerable.ToList[TSource](IEnumerable`1 source)
   at LC_Reports_V1.Controllers.BudgetingVKMController.XC_BUSummaryComparison(List`1 years, Boolean chart) in C:\MAE9COB\Work\SmartLab_UAT\Master\SmartLab_SourceCode\SmartLab\Controllers\BudgetingVKMController.cs:line 4743, At - 7/23/2023 8:36:40 PM

*********** Budgeting VKM  *********7/23/2023 8:38:23 PM

Error - XC_BUSummaryComparison : NTID - MAE9COB, ErrorMsg : System.Data.Entity.Core.EntityCommandExecutionException: Calling 'Read' when the data reader is closed is not a valid operation. ---> System.Data.SqlClient.SqlException: Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding. ---> System.ComponentModel.Win32Exception: The wait operation timed out
   --- End of inner exception stack trace ---
   at System.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   at System.Data.SqlClient.TdsParserStateObject.ReadSniError(TdsParserStateObject stateObj, UInt32 error)
   at System.Data.SqlClient.TdsParserStateObject.ReadSniSyncOverAsync()
   at System.Data.SqlClient.TdsParserStateObject.TryReadNetworkPacket()
   at System.Data.SqlClient.TdsParserStateObject.TryPrepareBuffer()
   at System.Data.SqlClient.TdsParserStateObject.TryReadUInt32(UInt32& value)
   at System.Data.SqlClient.TdsParserStateObject.TryReadPlpLength(Boolean returnPlpNullIfNull, UInt64& lengthLeft)
   at System.Data.SqlClient.TdsParser.TrySkipPlpValue(UInt64 cb, TdsParserStateObject stateObj, UInt64& totalBytesSkipped)
   at System.Data.SqlClient.TdsParser.TrySkipValue(SqlMetaDataPriv md, Int32 columnOrdinal, TdsParserStateObject stateObj)
   at System.Data.SqlClient.TdsParser.TrySkipRow(_SqlMetaDataSet columns, Int32 startCol, TdsParserStateObject stateObj)
   at System.Data.SqlClient.SqlDataReader.TryCleanPartialRead()
   at System.Data.SqlClient.SqlDataReader.TryReadInternal(Boolean setTimeout, Boolean& more)
   at System.Data.SqlClient.SqlDataReader.Read()
   at System.Data.Entity.Core.Common.Internal.Materialization.Shaper`1.StoreRead()
   --- End of inner exception stack trace ---
   at System.Data.Entity.Core.Common.Internal.Materialization.Shaper`1.HandleReaderException(Exception e)
   at System.Data.Entity.Core.Common.Internal.Materialization.Shaper`1.StoreRead()
   at System.Data.Entity.Core.Common.Internal.Materialization.Shaper`1.SimpleEnumerator.MoveNext()
   at System.Collections.Generic.List`1..ctor(IEnumerable`1 collection)
   at System.Linq.Enumerable.ToList[TSource](IEnumerable`1 source)
   at LC_Reports_V1.Controllers.BudgetingVKMController.XC_BUSummaryComparison(List`1 years, Boolean chart) in C:\MAE9COB\Work\SmartLab_UAT\Master\SmartLab_SourceCode\SmartLab\Controllers\BudgetingVKMController.cs:line 4743, At - 7/23/2023 8:39:17 PM

************** Budgeting Request ************ 7/23/2023 9:28:56 PM

************** Budgeting Request ************ 7/23/2023 10:06:52 PM

********Budgeting Approval ************7/23/2023 10:10:29 PM

********Budgeting Approval ************7/23/2023 10:10:43 PM

************** Budgeting Request ************ 7/23/2023 10:19:30 PM

************** Budgeting Request ************ 7/23/2023 10:23:18 PM

*********** Budgeting VKM  *********7/23/2023 10:26:53 PM

************** Budgeting Request ************ 7/23/2023 10:40:09 PM

************** Budgeting Request ************ 7/23/2023 10:43:57 PM

*********** Budgeting VKM  *********7/23/2023 10:50:36 PM

************** Budgeting Request ************ 7/23/2023 10:56:14 PM

